recorte_analisis,fila,columna,x_centro_utm,y_centro_utm,xmin_utm,ymin_utm,xmax_utm,ymax_utm,area_total_ha,area_arbolada_ha,porcentaje_arbolado,conf010_detecciones_unicas,conf010_detecciones_altura_valida,conf010_detecciones_usadas_biomasa,conf010_altura_p95_media_m,conf010_diametro_copa_medio_m,conf010_biomasa_gimnosperma_t,conf010_biomasa_gimnosperma_t_ha_arbolada,conf015_detecciones_unicas,conf015_detecciones_altura_valida,conf015_detecciones_usadas_biomasa,conf015_altura_p95_media_m,conf015_diametro_copa_medio_m,conf015_biomasa_gimnosperma_t,conf015_biomasa_gimnosperma_t_ha_arbolada,conf020_detecciones_unicas,conf020_detecciones_altura_valida,conf020_detecciones_usadas_biomasa,conf020_altura_p95_media_m,conf020_diametro_copa_medio_m,conf020_biomasa_gimnosperma_t,conf020_biomasa_gimnosperma_t_ha_arbolada,conf025_detecciones_unicas,conf025_detecciones_altura_valida,conf025_detecciones_usadas_biomasa,conf025_altura_p95_media_m,conf025_diametro_copa_medio_m,conf025_biomasa_gimnosperma_t,conf025_biomasa_gimnosperma_t_ha_arbolada
PNOA_area_LiDAR_508000_4179000_512000_4183000_12_08,12,8,511264.0,4180423.0,511048.0,4180312.0,511480.0,4180534.0,9.5904,1.8399,19.184809809809806,526,362,362,6.80580163792352,9.108358590499837,81.72333921875801,44.41727225325181,454,309,309,6.7495709229441525,9.168715233035828,69.93722858195981,38.01142919830415,417,284,284,6.730515328931137,9.200986851327214,64.4194373443387,35.01246662554416,375,258,258,6.744619088579518,9.308539061301467,59.955059836922715,32.58604263107925
PNOA_area_LiDAR_508000_4179000_512000_4183000_12_09,12,9,511696.0,4180423.0,511480.0,4180312.0,511912.0,4180534.0,9.5904,1.2471,13.003628628628627,352,216,215,5.650399610952094,9.00766828697124,41.852463080076866,33.55982926796317,321,195,194,5.589611030236268,8.97461854639737,36.99417320504136,29.664159413873275,287,170,169,5.4170893795350015,9.00498555110075,31.48478985384072,25.246403539283712,269,158,157,5.461477397363397,9.025714142598128,29.3274972145513,23.51655618198324
PNOA_area_LiDAR_508000_4179000_512000_4183000_12_10,12,10,511956.0,4180423.0,511912.0,4180312.0,512000.0,4180534.0,1.9536,0.0162,0.8292383292383292,172,54,54,2.255792335227684,4.964977193171321,0.46891878321941766,28.94560390243319,161,52,52,2.2578732875677257,4.921205085029678,0.44522969127145956,27.483314276016024,152,52,52,2.2578732875677257,4.921205085029678,0.44522969127145956,27.483314276016024,138,48,48,2.2616393913825354,4.872220608673775,0.4057371404267552,25.045502495478715
PNOA_area_LiDAR_508000_4179000_512000_4183000_13_01,13,1,508228.0,4180201.0,508000.0,4180090.0,508456.0,4180312.0,10.1232,4.4101,43.56428797218271,784,783,783,12.807218401520341,8.144798873778296,394.98983034541766,89.56482400521931,665,664,664,12.8529737656375,8.191772072077008,338.883767164166,76.84264918350287,574,574,574,12.90971629171006,8.227992288404996,295.3018653059345,66.96035584361681,510,510,510,12.98598667827307,8.326507377073243,269.58829471558346,61.129746426517194
PNOA_area_LiDAR_508000_4179000_512000_4183000_13_02,13,2,508672.0,4180201.0,508456.0,4180090.0,508888.0,4180312.0,9.5904,3.5703,37.22785285285285,367,367,367,13.269101771087023,8.570096408414923,210.70443318671903,59.01589031362043,308,308,308,13.325861649853843,8.63470380187077,180.40813582497324,50.530245588598504,276,276,276,13.415075428243997,8.698549973233192,165.36311145301113,46.31630715990565,250,250,250,13.47856907081604,8.763115223251715,152.67823777846579,42.76341981863311
PNOA_area_LiDAR_508000_4179000_512000_4183000_13_03,13,3,509104.0,4180201.0,508888.0,4180090.0,509320.0,4180312.0,9.5904,3.3476,34.90573907240574,456,441,441,10.236881223665614,8.277885921231041,170.35598420938797,50.88899038397299,385,374,374,10.176037550610017,8.398873352550556,147.48335836931963,44.05644592224866,335,326,326,10.127618178268152,8.431761242931291,128.66310896881166,38.4344333160508,295,289,289,10.050714575295629,8.5251116239747,115.39682900070773,34.47151063469582
PNOA_area_LiDAR_508000_4179000_512000_4183000_13_04,13,4,509536.0,4180201.0,509320.0,4180090.0,509752.0,4180312.0,9.5904,4.1195,42.95441274607941,652,641,641,10.369497880920791,8.270142661663575,231.61089776055528,56.22306050747791,544,537,537,10.307759704980548,8.321042442710386,194.37460826138258,47.184029193198825,461,454,454,10.360644672935754,8.431927912093382,169.00362518222704,41.025276169978646,391,385,385,10.365059418492503,8.494975940117596,145.09369535101848,35.2211907636894
PNOA_area_LiDAR_508000_4179000_512000_4183000_13_05,13,5,509968.0,4180201.0,509752.0,4180090.0,510184.0,4180312.0,9.5904,6.6246,69.07532532532532,938,936,936,12.195128498933254,7.809185232957715,386.6010071478693,58.35839252903863,769,767,767,12.291015597023895,7.848920942031473,322.68060857286264,48.70944790219223,662,661,661,12.345140874115314,7.915808449858719,284.5461735027677,42.95295919795425,576,575,575,12.412425689697265,8.003549578505417,253.32349658803219,38.239817738132444
PNOA_area_LiDAR_508000_4179000_512000_4183000_13_06,13,6,510400.0,4180201.0,510184.0,4180090.0,510616.0,4180312.0,9.5904,8.0482,83.91933600266933,910,910,910,12.484395657528887,8.16576093350762,421.84858369614125,52.41527095451669,742,742,742,12.549275781909088,8.214059293488818,349.1807126118855,43.386187298015145,633,633,633,12.602835125644436,8.317790433897336,305.76740030022876,37.992023098360974,541,541,541,12.66347021448414,8.376026816829627,265.5153391046461,32.99064872948561
PNOA_area_LiDAR_508000_4179000_512000_4183000_13_07,13,7,510832.0,4180201.0,510616.0,4180090.0,511048.0,4180312.0,9.5904,4.796,50.00834167500834,535,514,514,10.29674080420097,8.283162877511984,176.1051538624691,36.719173032207905,449,434,434,10.265025053156137,8.374865164358125,150.19855449006687,31.31746340493471,387,374,374,10.344752480002011,8.463869919155046,132.92380181685033,27.71555500768355,336,325,325,10.366738807238065,8.488985174386729,116.89517454880175,24.373472591493275
PNOA_area_LiDAR_508000_4179000_512000_4183000_13_08,13,8,511264.0,4180201.0,511048.0,4180090.0,511480.0,4180312.0,9.5904,1.5807,16.482107107107105,566,358,357,6.323967833092759,9.097043689698918,68.02368921420559,43.03390220421686,502,320,319,6.318525479733944,9.162143291628901,61.002694333784504,38.592202400066114,452,284,283,6.3374563715827295,9.133812989103198,53.917815610268114,34.11008768916816,406,255,254,6.274207667743458,9.10642127110285,47.569081519314935,30.093680976349045
PNOA_area_LiDAR_508000_4179000_512000_4183000_13_09,13,9,511696.0,4180201.0,511480.0,4180090.0,511912.0,4180312.0,9.5904,0.1388,1.4472806139472807,663,191,191,2.4870022266947163,5.733801636014759,3.5096746373696766,25.28584032687087,631,177,177,2.462423136005294,5.601497652142317,2.9092369633879813,20.95992048550419,595,169,169,2.4731368016914503,5.612899158650819,2.824964466037131,20.352769928221406,564,157,157,2.494453964719347,5.65455273629615,2.725732827770707,19.637844580480596
PNOA_area_LiDAR_508000_4179000_512000_4183000_13_10,13,10,511956.0,4180201.0,511912.0,4180090.0,512000.0,4180312.0,1.9536,0.0308,1.5765765765765767,215,50,50,2.3880449151992797,4.8598458133520746,0.5781151346626947,18.769971904632943,203,50,50,2.3880449151992797,4.8598458133520746,0.5781151346626947,18.769971904632943,191,48,48,2.389150485396385,4.893119205950611,0.5654293359711304,18.358095323738,181,47,47,2.3937760971962136,4.870389015945633,0.5545342643980309,18.0043592337023
PNOA_area_LiDAR_508000_4179000_512000_4183000_14_01,14,1,508228.0,4179979.0,508000.0,4179868.0,508456.0,4180090.0,10.1232,3.6498,36.053816974869605,527,525,525,12.35135385013762,8.247544356925788,250.68024703857637,68.6832832041691,428,427,427,12.514091291248938,8.252839727593988,207.9405206154544,56.973127463273165,369,369,369,12.596754921807182,8.318728941252122,183.32407574566759,50.22852642491851,327,327,327,12.638574969148781,8.339566683661841,164.321978612543,45.0221871369782
PNOA_area_LiDAR_508000_4179000_512000_4183000_14_02,14,2,508672.0,4179979.0,508456.0,4179868.0,508888.0,4180090.0,9.5904,2.0082,20.93968968968969,265,265,265,11.634881244515473,8.629228031879235,128.04430379355358,63.76073289191992,222,222,222,11.495204311233383,8.675747053985528,106.71239606024949,53.13833087354322,192,192,192,11.483097216735283,8.693947272122358,92.16583229891103,45.894747683951316,171,171,171,11.537902242258975,8.704128410288863,83.1127286778086,41.38667895518803
PNOA_area_LiDAR_508000_4179000_512000_4183000_14_03,14,3,509104.0,4179979.0,508888.0,4179868.0,509320.0,4180090.0,9.5904,4.901,51.10318651985318,582,580,580,11.062298796505763,8.36542745486938,238.10170909070655,48.58227077957694,473,472,472,11.241564126843112,8.484171570827735,202.7266606074799,41.36434617577635,399,398,398,11.346215263682993,8.49880776956455,173.31165743487276,35.362509168511075,352,351,351,11.406148413986902,8.597175547869515,156.59749856083965,31.95215232826763
PNOA_area_LiDAR_508000_4179000_512000_4183000_14_04,14,4,509536.0,4179979.0,509320.0,4179868.0,509752.0,4180090.0,9.5904,4.5327,47.26288788788789,655,650,650,9.207899351853591,7.992556441356864,174.73015223661244,38.54880142886413,540,536,536,9.231971608613854,8.092480837783004,147.83223257225035,32.61460775525632,464,460,460,9.327374929448833,8.197634988252045,131.72015621065685,29.059976660854865,404,402,402,9.38106222117125,8.290331467674687,117.05265710125718,25.824046837703175
PNOA_area_LiDAR_508000_4179000_512000_4183000_14_05,14,5,509968.0,4179979.0,509752.0,4179868.0,510184.0,4180090.0,9.5904,4.2372,44.181681681681674,616,607,607,10.466577796213317,8.205833390541224,221.8976605510806,52.36893716394804,526,521,521,10.629643423772361,8.266807522133721,197.1287692319487,46.52335722457017,454,453,453,10.670147875813196,8.341881954078152,174.97670719488153,41.29536184151835,404,403,403,10.71600235366348,8.377557546272737,157.16482225473354,37.09166955884394
PNOA_area_LiDAR_508000_4179000_512000_4183000_14_06,14,6,510400.0,4179979.0,510184.0,4179868.0,510616.0,4180090.0,9.5904,8.1426,84.90365365365365,793,793,793,11.323469043830304,7.8932109071308325,292.73414940697097,35.95094311484919,636,636,636,11.416848988278106,8.027947963937173,244.10132268104158,29.978302100194234,528,528,528,11.513269321033448,8.100174674887038,207.53009961692874,25.486957435822557,453,453,453,11.624908013585914,8.173513498836673,183.20187426751053,22.499186287857754
PNOA_area_LiDAR_508000_4179000_512000_4183000_14_07,14,7,510832.0,4179979.0,510616.0,4179868.0,511048.0,4180090.0,9.5904,2.548,26.568234901568232,459,355,355,8.167874569288442,8.870859229161677,96.48880339275641,37.86844717141146,378,297,297,8.172249250540428,9.034832850096898,83.2272149114172,32.66374211594082,321,257,257,8.117320834430739,9.135602839891973,73.0524342233225,28.670500087646197,283,229,229,7.871018700204042,9.186433029283874,63.03282961999829,24.73815919152209
PNOA_area_LiDAR_508000_4179000_512000_4183000_14_08,14,8,511264.0,4179979.0,511048.0,4179868.0,511480.0,4180090.0,9.5904,1.5521,16.18389222555889,471,356,356,5.692690611555335,9.210500739354057,59.058962189944914,38.05100327939238,415,314,314,5.6912747522827924,9.152620392188465,52.210154107245295,33.63839579102203,369,278,278,5.661958365131625,9.128435225272018,46.47627618489559,29.94412485335712,332,248,248,5.679664856003177,9.221464095078165,42.8498834766922,27.607682157523485
PNOA_area_LiDAR_508000_4179000_512000_4183000_14_09,14,9,511696.0,4179979.0,511480.0,4179868.0,511912.0,4180090.0,9.5904,0.2871,2.9936186186186187,562,364,364,2.615005372644781,5.90330692221687,8.151707992121919,28.39327060996837,498,332,332,2.576876459351505,5.845427933172867,7.029709006521379,24.485228166218665,451,302,302,2.5758281922498285,5.881349964021942,6.593523908294789,22.965948827219744,405,270,270,2.572835530175103,5.908512812831825,5.9165673722063215,20.608036824125115
PNOA_area_LiDAR_508000_4179000_512000_4183000_14_10,14,10,511956.0,4179979.0,511912.0,4179868.0,512000.0,4180090.0,1.9536,0.0965,4.939598689598689,177,61,61,3.5784341702695754,6.0723426370935805,3.8276000589120565,39.66424931515084,167,55,55,3.4143589063124224,5.997459503949435,2.946480217669368,30.533473758231793,159,55,55,3.4143589063124224,5.997459503949435,2.946480217669368,30.533473758231793,147,50,50,3.305219850540161,6.016162349226722,2.6712567471660362,27.681417069078094
PNOA_area_LiDAR_508000_4179000_512000_4183000_15_01,15,1,508228.0,4179757.0,508000.0,4179646.0,508456.0,4179868.0,10.1232,3.4542,34.12162162162162,508,502,502,11.896608538836597,8.066239040003246,224.45756589493786,64.98105665420006,412,408,408,11.86822010489071,8.098760412843893,181.88644687470833,52.65660554533852,366,363,363,11.947936688572907,8.149322056194753,164.58497544289426,47.64778398555215,332,330,330,12.167238266540297,8.216447643688449,155.25075484752122,44.94550253243044
PNOA_area_LiDAR_508000_4179000_512000_4183000_15_02,15,2,508672.0,4179757.0,508456.0,4179646.0,508888.0,4179868.0,9.5904,2.2108,23.052218885552218,220,219,218,10.056459836219544,9.107556465667164,90.02278593569602,40.71955216921297,175,175,175,9.819213778632028,9.078355152696805,68.65480859882291,31.054282883491457,147,147,147,9.852214665639968,9.190101146742526,59.45789033308333,26.894287286540315,129,129,129,10.048092293184856,9.191659431363531,53.47748642234044,24.18920138517299
PNOA_area_LiDAR_508000_4179000_512000_4183000_15_03,15,3,509104.0,4179757.0,508888.0,4179646.0,509320.0,4179868.0,9.5904,1.5957,16.638513513513512,448,424,423,5.046222089596514,8.667663379799523,55.96105904691983,35.06991229361398,392,371,370,4.876229856856107,8.693579645842082,46.23968387383205,28.97767993597296,363,347,346,4.875246937749021,8.735748339336485,43.230269899944986,27.091727705674618,332,317,316,4.858138260405147,8.730742276196782,39.382642262753386,24.68048020477119
PNOA_area_LiDAR_508000_4179000_512000_4183000_15_04,15,4,509536.0,4179757.0,509320.0,4179646.0,509752.0,4179868.0,9.5904,6.2122,64.77519185852519,601,596,596,8.304297922441624,8.683485630232836,156.27203189938518,25.15566657534934,502,497,497,8.283720369550064,8.711751891800995,131.11514205260556,21.106072253405486,417,412,412,8.313239432654335,8.80364611515285,112.11988223682604,18.048337503110982,355,349,349,8.330989475578155,8.871511698153581,96.17422393061096,15.481507989216535
PNOA_area_LiDAR_508000_4179000_512000_4183000_15_05,15,5,509968.0,4179757.0,509752.0,4179646.0,510184.0,4179868.0,9.5904,4.8965,51.05626459793125,614,592,592,8.661240234971046,8.535748310006584,166.0726375922142,33.91660116250673,514,497,497,8.736280782361865,8.650098313623559,145.56244854948213,29.727856336052717,447,430,430,8.662881244060605,8.71370147890882,125.00611697508208,25.529687935276645,392,380,380,8.659277312379134,8.709787558251953,110.9346415332322,22.655905551563812
PNOA_area_LiDAR_508000_4179000_512000_4183000_15_06,15,6,510400.0,4179757.0,510184.0,4179646.0,510616.0,4179868.0,9.5904,7.2548,75.64647981314648,678,678,678,9.90025049324936,8.148151469393145,214.5173754578631,29.56902677646015,551,551,551,10.055180592891741,8.274869824210015,183.60163658578784,25.307608284968275,480,480,480,10.171094173192978,8.351462024315108,165.72183138831508,22.843059958691498,409,409,409,10.254001823789041,8.40699453803323,145.35443173650899,20.03562217242501
PNOA_area_LiDAR_508000_4179000_512000_4183000_15_07,15,7,510832.0,4179757.0,510616.0,4179646.0,511048.0,4179868.0,9.5904,3.156,32.907907907907905,531,431,430,6.827561934973414,9.05416092138566,91.20956738739083,28.900369894610527,452,362,361,6.609207544537539,9.164887686594577,74.97981171795989,23.757861761077276,385,307,306,6.474680377140107,9.349132481099062,64.2135658013708,20.34650373934436,347,276,275,6.436649116053098,9.375162650942366,58.47765941079261,18.529042905827822
PNOA_area_LiDAR_508000_4179000_512000_4183000_15_08,15,8,511264.0,4179757.0,511048.0,4179646.0,511480.0,4179868.0,9.5904,0.9885,10.307182182182181,318,248,248,4.848263506927798,7.9544451355961705,33.046825852621126,33.43128563745182,289,224,224,4.7799975861396105,7.893817644589966,28.977234420306818,29.314349438853633,251,197,197,4.7492996520802455,7.94822621969558,25.50861422188699,25.80537604642083,231,182,182,4.746981514679207,8.001084508084956,23.757689768321157,24.034081707962727
PNOA_area_LiDAR_508000_4179000_512000_4183000_15_09,15,9,511696.0,4179757.0,511480.0,4179646.0,511912.0,4179868.0,9.5904,0.4004,4.175008341675008,529,251,250,3.0367327068906382,6.742421597333133,11.539459041852579,28.819827776854595,488,234,234,3.0648443994359074,6.810920638511092,11.106780500354935,27.73921203884849,461,222,222,3.064401599737975,6.847622898843426,10.541055875998856,26.32631337662052,423,205,205,3.0569894744128714,6.834133423505571,9.71686483412915,24.267894191131745
PNOA_area_LiDAR_508000_4179000_512000_4183000_15_10,15,10,511956.0,4179757.0,511912.0,4179646.0,512000.0,4179868.0,1.9536,0.099,5.0675675675675675,248,79,79,3.549065233785895,6.345640219304674,4.637376015101791,46.84218197072516,235,74,74,3.536729142472551,6.470017666880332,4.471877120457296,45.17047596421511,228,72,72,3.5096703436639576,6.484031719224443,4.365484146410712,44.09579945869406,214,68,68,3.4523396211511947,6.3933854277038,3.929419366575345,39.69110471288227
PNOA_area_LiDAR_508000_4179000_512000_4183000_16_01,16,1,508228.0,4179535.0,508000.0,4179424.0,508456.0,4179646.0,10.1232,5.3156,52.50908803540382,610,608,608,11.706941362666456,8.208973070877311,267.85012974459863,50.38944422917425,520,520,520,11.784877960957013,8.263966946562459,232.9647196279169,43.82660840317498,458,458,458,11.767140949136826,8.27202558964062,204.96003286102456,38.55821221706384,397,397,397,11.89607948259983,8.339321595662446,183.1889607770123,34.46251801809999
PNOA_area_LiDAR_508000_4179000_512000_4183000_16_02,16,2,508672.0,4179535.0,508456.0,4179424.0,508888.0,4179646.0,9.5904,1.5899,16.578036369703035,283,270,270,5.270496423156173,8.761729983381166,38.286472444583836,24.081056949860894,249,239,239,5.212927544964906,8.831297108053787,34.05848474619445,21.421777939615353,219,214,214,5.100964725574601,8.951341485534094,30.413179299563705,19.1289888040529,200,195,195,4.971417930798653,8.998720798608693,27.06505785527947,17.02311960203753
PNOA_area_LiDAR_508000_4179000_512000_4183000_16_03,16,3,509104.0,4179535.0,508888.0,4179424.0,509320.0,4179646.0,9.5904,2.1355,22.267058725392054,483,458,458,5.303492928175947,8.704197689492805,65.98407286444382,30.89865271104838,424,407,407,5.219518362743556,8.753515457615105,57.71608534243115,27.026965742182696,377,366,366,5.284455059004611,8.798443251816595,53.35725410049932,24.985836619292588,345,337,337,5.298191853022363,8.857818233084743,49.65427894443712,23.251828117273295
PNOA_area_LiDAR_508000_4179000_512000_4183000_16_04,16,4,509536.0,4179535.0,509320.0,4179424.0,509752.0,4179646.0,9.5904,2.3984,25.00834167500834,520,483,483,5.507647259635214,8.767112098093639,73.76439849227953,30.755669818328688,447,420,420,5.398866590999422,8.877652052567283,64.39987431304687,26.851181751603928,402,378,378,5.424145362995289,8.865760673879564,58.74782827849553,24.494591510380058,350,328,328,5.378986470583008,8.953600893506755,50.817809420300186,21.188212733614154
PNOA_area_LiDAR_508000_4179000_512000_4183000_16_05,16,5,509968.0,4179535.0,509752.0,4179424.0,510184.0,4179646.0,9.5904,3.1354,32.69310977644311,457,415,415,6.525155196706932,8.825951941644437,80.43303880597786,25.653198573061765,390,355,355,6.566785892298523,8.952443129564148,70.9404323117189,22.625640209134048,347,317,317,6.575358800707555,9.03517597870079,63.502791282716224,20.253489597090073,308,285,285,6.462818821689539,9.072320068558291,56.44707315752647,18.003148930766876
PNOA_area_LiDAR_508000_4179000_512000_4183000_16_06,16,6,510400.0,4179535.0,510184.0,4179424.0,510616.0,4179646.0,9.5904,4.1716,43.49766433099766,642,629,629,7.080861424035223,8.359832051317676,122.67117891327892,29.406265920337265,562,551,551,7.13349995033278,8.406583444355928,110.79101383258802,26.558398176380294,505,496,496,7.143601339670919,8.375274009859336,100.36551653200421,24.059237830090183,456,447,447,7.150094325110416,8.38039088575214,91.01520688002994,21.817817355458324
PNOA_area_LiDAR_508000_4179000_512000_4183000_16_07,16,7,510832.0,4179535.0,510616.0,4179424.0,511048.0,4179646.0,9.5904,0.8503,8.866157824491157,602,339,339,3.855616494265981,8.196584538897806,29.98522388597483,35.26428776428887,542,303,303,3.7653660349326556,8.243230652073795,26.768872720441514,31.48168025454724,485,272,272,3.6320073569522187,8.140514512360921,21.976081734066806,25.845092007605324,433,244,244,3.6359281520374487,8.060704000784979,19.52079022976604,22.957532905758015
PNOA_area_LiDAR_508000_4179000_512000_4183000_16_08,16,8,511264.0,4179535.0,511048.0,4179424.0,511480.0,4179646.0,9.5904,0.2717,2.833041374708041,571,292,291,2.4697997839483494,5.904840983948631,7.190332008663411,26.464232641381713,535,263,262,2.451505735346573,5.889748423210438,6.175181266975948,22.727939885815047,495,237,236,2.4652399121457513,5.893080627358428,5.8572321021395455,21.557718447329943,462,215,214,2.4422675831373346,5.847850975827806,4.33247562274383,15.945806487831543
PNOA_area_LiDAR_508000_4179000_512000_4183000_16_09,16,9,511696.0,4179535.0,511480.0,4179424.0,511912.0,4179646.0,9.5904,0.8704,9.075742409075742,544,248,248,4.937822733194597,7.861873121273855,39.56699555767115,45.45840482269204,498,225,225,4.753448497984144,7.789131465150635,32.86949973996038,37.76367157624125,461,207,207,4.660883145631799,7.731515192260141,28.779218850667892,33.064359892771016,418,189,189,4.506993480460354,7.588720750134655,24.6519073862185,28.322503890416478
PNOA_area_LiDAR_508000_4179000_512000_4183000_16_10,16,10,511956.0,4179535.0,511912.0,4179424.0,512000.0,4179646.0,1.9536,0.1461,7.478501228501229,212,109,109,3.7884361022109285,6.294495119636113,5.651224434639675,38.680523166596,204,107,107,3.752312085338842,6.305093326512069,5.527498061314781,37.833662295104595,199,105,105,3.7221409616016206,6.272108985830223,5.328608811836556,36.472339574514415,194,103,103,3.72534199594294,6.268489355182149,5.254506514486246,35.965136991692304
PNOA_area_LiDAR_508000_4179000_512000_4183000_17_01,17,1,508228.0,4179313.0,508000.0,4179202.0,508456.0,4179424.0,10.1232,5.3501,52.849889363047254,591,587,587,13.270238957169514,8.518296183059446,351.98042157108483,65.78950329359915,483,480,480,13.233229139943917,8.517491060542504,284.72379745873405,53.218406657582854,411,408,408,13.28747096716189,8.573927639401385,244.983348645613,45.79042422489542,358,355,355,13.368364542974552,8.68413456388243,219.35748569708784,41.000632828748586
PNOA_area_LiDAR_508000_4179000_512000_4183000_17_02,17,2,508672.0,4179313.0,508456.0,4179202.0,508888.0,4179424.0,9.5904,3.44,35.8692025358692,457,442,442,7.4329806043012105,8.862703883376323,123.37081967446308,35.86361037048346,368,358,358,7.150728239693455,8.812827322763404,90.53858332897904,26.319355618889258,323,315,315,7.067653141324482,8.930493070308376,79.72516828975263,23.175921014462975,285,278,278,6.868724797269423,8.971531451394137,68.77983805268677,19.994138968804293
PNOA_area_LiDAR_508000_4179000_512000_4183000_17_03,17,3,509104.0,4179313.0,508888.0,4179202.0,509320.0,4179424.0,9.5904,2.3521,24.525567233900567,462,424,424,6.809801516105544,8.883635266192268,95.34513943482476,40.536175942700034,386,360,360,6.781674873828888,8.97495790294688,83.31719299958591,35.422470558048516,334,317,317,6.720251257111221,9.017702985490802,73.28029152587612,31.155261904628254,293,281,281,6.506711925900279,8.980820884747283,61.29997603838351,26.061806912284133
PNOA_area_LiDAR_508000_4179000_512000_4183000_17_04,17,4,509536.0,4179313.0,509320.0,4179202.0,509752.0,4179424.0,9.5904,0.639,6.662912912912912,379,289,289,3.6306319154257594,8.403784912709037,19.562031461574612,30.61350776459251,339,260,260,3.680964725751143,8.404944041716,18.15412505452048,28.4102113529272,304,238,238,3.6633428465418456,8.48079577849731,16.79221160530544,26.278891401103973,275,217,217,3.6390269143240794,8.387941104165227,14.76375120267596,23.10446197601872
PNOA_area_LiDAR_508000_4179000_512000_4183000_17_05,17,5,509968.0,4179313.0,509752.0,4179202.0,510184.0,4179424.0,9.5904,0.8681,9.05176009342676,382,287,287,4.57241027695792,9.304115824041917,35.29204626801275,40.65435579773384,327,249,249,4.5323081121866,9.304394937701245,30.1243331179925,34.70145503742944,286,214,214,4.526909939596586,9.290421377929983,25.785194357494703,29.70302310505092,262,204,204,4.536016814848956,9.36202563956504,24.775891480332604,28.540365718618368
PNOA_area_LiDAR_508000_4179000_512000_4183000_17_06,17,6,510400.0,4179313.0,510184.0,4179202.0,510616.0,4179424.0,9.5904,1.1992,12.50417083750417,246,210,210,5.542365699722653,9.451023085780486,35.09622662311205,29.26636643021352,210,181,181,5.551135125081183,9.398734134724373,30.23823839664508,25.21534222535447,191,167,167,5.533871482232374,9.387882908384784,27.632364606836575,23.04233206040408,171,152,152,5.535868801568684,9.307459915971537,25.171668836936682,20.99038428697188
PNOA_area_LiDAR_508000_4179000_512000_4183000_17_07,17,7,510832.0,4179313.0,510616.0,4179202.0,511048.0,4179424.0,9.5904,1.4327,14.938897230563896,563,361,359,3.9813470893289242,8.200669893936844,36.864689374609924,25.730920202840736,489,305,305,3.782515782215556,8.070802810144693,28.965638209018273,20.217518118949027,442,276,276,3.6781195713126142,7.989309796534759,24.94530430685082,17.41139408588736,401,248,248,3.6567514384946516,7.9178845950179095,22.197385657087473,15.493394051153397
PNOA_area_LiDAR_508000_4179000_512000_4183000_17_08,17,8,511264.0,4179313.0,511048.0,4179202.0,511480.0,4179424.0,9.5904,0.1664,1.7350684017350682,561,262,262,2.4092383257305348,5.961028494410444,4.522405891633318,27.177920021834847,529,256,256,2.4151429440826178,5.972587259215843,4.466254969316008,26.840474575216398,500,248,248,2.4146714268192166,5.991403187039609,4.372219871440214,26.275359804328208,475,242,242,2.415859307139373,5.999915559315168,4.29871051677568,25.833596855623078
PNOA_area_LiDAR_508000_4179000_512000_4183000_17_09,17,9,511696.0,4179313.0,511480.0,4179202.0,511912.0,4179424.0,9.5904,0.3451,3.5983900567233897,425,247,247,3.1258141357406433,6.447039527649937,14.090665286361043,40.83067309869905,402,233,233,3.1630240735066297,6.451791654305385,13.847325147310608,40.12554374764012,380,223,223,3.14963843790405,6.463247825291725,13.270589248338235,38.45432989956023,365,215,215,3.1322369065395623,6.483324153053744,12.75186449795286,36.95121558375213
PNOA_area_LiDAR_508000_4179000_512000_4183000_17_10,17,10,511956.0,4179313.0,511912.0,4179202.0,512000.0,4179424.0,1.9536,0.0435,2.2266584766584763,159,53,53,2.68225604183269,5.654662329276405,0.9706585612570162,22.313989913954398,150,51,51,2.60994226324792,5.5840822633880025,0.8404574941861578,19.320861935313975,144,50,50,2.5849194288253785,5.533644194633569,0.7875599763611741,18.104827042785615,139,47,47,2.606049228221812,5.472932738135547,0.7469315386469426,17.170839968895233
PNOA_area_LiDAR_508000_4179000_512000_4183000_18_01,18,1,508228.0,4179101.0,508000.0,4179000.0,508456.0,4179202.0,9.2112,4.3281,46.98736321000521,454,451,451,11.154188133924869,8.83314008446167,228.50547287615458,52.79579327560698,372,370,370,10.866736455865809,8.924757009527259,186.30035465165005,43.044373894237665,307,306,306,10.866255524890875,9.119472953577253,160.09648926977604,36.9900162357099,276,275,275,10.78612511027943,9.215355018705766,146.434436161448,33.83342255526628
PNOA_area_LiDAR_508000_4179000_512000_4183000_18_02,18,2,508672.0,4179101.0,508456.0,4179000.0,508888.0,4179202.0,8.7264,3.3365,38.234552621928856,371,361,361,6.612105506278802,9.059289954194005,75.9553170960946,22.764968408839984,311,306,306,6.330592284015581,9.13026060359602,60.42070733782929,18.109008643137805,268,265,265,6.178776408141514,9.225427622600822,51.50762508710426,15.437621785435114,233,230,230,6.100842350462209,9.296185718034518,44.51286116663577,13.341184224977004
PNOA_area_LiDAR_508000_4179000_512000_4183000_18_03,18,3,509104.0,4179101.0,508888.0,4179000.0,509320.0,4179202.0,8.7264,1.2885,14.76553905390539,265,216,216,6.2773597869608135,8.82706808444509,44.382114638727856,34.44479211387494,216,178,178,6.081620140022107,8.81295528035871,34.833385399391446,27.03405929328013,181,152,152,6.125114707570327,8.868858404379365,30.63662633965679,23.776970383901272,156,131,131,6.050707711518266,8.92592948169624,26.44391764099753,20.523024944507203
